weight_g,ram,ram1,android,display,internal,intenal1,camera,speed1,speed,month number,concat,timestamp,approx_price_EUR
450,Err:502,Err:502,2.3,7,Err:502,Err:502,3.15,#VALUE!,#VALUE!,7,2013 7,56,
118,256,0.25,2.3,3.5,512,0.5,2,#VALUE!,#VALUE!,8,2013 8,57,50
105,256,0.25,4,3.5,512,0.5,2,#VALUE!,#VALUE!,8,2013 8,57,40
,512,0.5,4,4.5,4,4,2,#VALUE!,#VALUE!,8,2013 8,57,60
,256,0.25,4,4.5,512,0.5,3.15,#VALUE!,#VALUE!,8,2013 8,57,
,512,0.5,4.1,5,512,0.5,5,#VALUE!,#VALUE!,8,2013 8,57,
289,512,0.5,4.1,7,8,8,Err:502,#VALUE!,#VALUE!,8,2013 8,57,80
127.6,1,1,4.1,4,4,4,5,#VALUE!,#VALUE!,8,2013 8,57,110
123,1,1,4.1,4.3,4,4,8,#VALUE!,#VALUE!,8,2013 8,57,180
169.8,1,1,4.1,4,8,8,5,#VALUE!,#VALUE!,8,2013 8,57,260
126,1,1,4.1,4.5,4,4,5,#VALUE!,#VALUE!,8,2013 8,57,200
270,1,1,4.1,7,8,8,2,#VALUE!,#VALUE!,8,2013 8,57,
120,250,1,1,4.2,4.7,8,8,8,#VALUE!,#VALUE!,8,2013 8,8 MP| autofocus| LED flash
120,512,0.5,4.2,3.5,4,4,3.15,#VALUE!,#VALUE!,8,2013 8,57,100
110,1,1,4.2,4.7,4,4,8,#VALUE!,#VALUE!,8,2013 8,57,160
96,512,0.5,4.2,4.3,4,4,5,#VALUE!,#VALUE!,8,2013 8,57,130
374,1,1,4.2,7.9,8,8,5,#VALUE!,#VALUE!,8,2013 8,57,190
142,512,0.5,4.2,4.5,4,4,5,#VALUE!,#VALUE!,8,2013 8,57,120
128,512,0.5,4.2,5,4,4,5,#VALUE!,#VALUE!,8,2013 8,57,100
128,512,0.5,4.2,4,4,4,3.15,#VALUE!,#VALUE!,8,2013 8,57,80
,512,0.5,4.2,5,4,4,5,#VALUE!,#VALUE!,8,2013 8,57,100
124,256,0.25,4.2,4,512,0.5,3.15,#VALUE!,#VALUE!,8,2013 8,57,60
100,Err:502,Err:502,4.2,4,Err:502,Err:502,5,#VALUE!,#VALUE!,8,2013 8,57,70
125,Err:502,Err:502,4.2,3.5,Err:502,Err:502,3.15,#VALUE!,#VALUE!,8,2013 8,57,40
158,1,1,4.2,5,16,16,13,#VALUE!,#VALUE!,8,2013 8,57,170
120,512,0.5,4.2,4,4,4,5,#VALUE!,#VALUE!,8,2013 8,57,120
,512,0.5,4.2,5,4,4,8,#VALUE!,#VALUE!,8,2013 8,57,90
,256,0.25,4.2,4,512,0.5,3.15,#VALUE!,#VALUE!,8,2013 8,57,50
,512,0.5,4.2,4,256,0.25,3.15,#VALUE!,#VALUE!,8,2013 8,57,60
,512,0.5,4.2,3.5,256,0.25,1.3,#VALUE!,#VALUE!,8,2013 8,57,50
220,1,1,4.2,5.7,16,16,12,#VALUE!,#VALUE!,8,2013 8,57,230
110,1,1,4.2,4.7,16,16,8,#VALUE!,#VALUE!,8,2013 8,57,250
229,2,2,4.2,6,16,16,13,#VALUE!,#VALUE!,8,2013 8,57,340
137.7,512,0.5,4.2,4,4,4,3.15,#VALUE!,#VALUE!,8,2013 8,57,100
138,2,2,4.2,4.7,8,8,13,#VALUE!,#VALUE!,8,2013 8,57,230
184,1,1,4.2,5.5,4,4,5,#VALUE!,#VALUE!,8,2013 8,57,150
170,512,0.5,4.2,5,4,4,8,#VALUE!,#VALUE!,8,2013 8,57,
143,2,2,4.2,5.2,43540,42.51953125,13,#VALUE!,#VALUE!,8,2013 8,57,270
130,2,2,2.3,4.7,43540,42.51953125,10,#VALUE!,#VALUE!,8,2013 8,57,250
112,256,0.25,2.3,3.5,512,0.5,2,#VALUE!,#VALUE!,9,2013 9,58,70
,256,0.25,4,3.5,512,0.5,1.3,#VALUE!,#VALUE!,9,2013 9,58,40
105,256,0.25,4,3.5,512,0.5,2,#VALUE!,#VALUE!,9,2013 9,58,
239.5,512,0.5,4,3.2,4,4,5,#VALUE!,#VALUE!,9,2013 9,58,
190,512,0.5,4,2.6,512,0.5,5,#VALUE!,#VALUE!,9,2013 9,58,
159,512,0.5,4.1,4.5,4,4,3.15,#VALUE!,#VALUE!,9,2013 9,58,80
136.5,512,0.5,4.1,4,4,4,5,#VALUE!,#VALUE!,9,2013 9,58,70
105,512,0.5,4.1,3.5,512,0.5,2,#VALUE!,#VALUE!,9,2013 9,58,
,Err:502,Err:502,4.1,4.3,Err:502,Err:502,5,#VALUE!,#VALUE!,9,2013 9,58,
138.8,Err:502,Err:502,4.1,3.5,Err:502,Err:502,5,#VALUE!,#VALUE!,9,2013 9,58,
480,1,1,4.1,8,4,4,2,#VALUE!,#VALUE!,9,2013 9,58,120
127.6,1,1,4.1,4.5,8,8,8,#VALUE!,#VALUE!,9,2013 9,58,150
130,1,1,4.1,4,4,4,5,#VALUE!,#VALUE!,9,2013 9,58,
120.5,1,1,4.1,4.5,4,4,8,#VALUE!,#VALUE!,9,2013 9,58,
120,512,0.5,4.2,4.3,4,4,5,#VALUE!,#VALUE!,9,2013 9,58,160
130,1,1,4.2,4.5,4,4,5,#VALUE!,#VALUE!,9,2013 9,58,110
162,512,0.5,4.2,5,4,4,5,#VALUE!,#VALUE!,9,2013 9,58,130
157,512,0.5,4.2,4.5,4,4,5,#VALUE!,#VALUE!,9,2013 9,58,100
110,512,0.5,4.2,4,4,4,5,#VALUE!,#VALUE!,9,2013 9,58,80
100,512,0.5,4.2,3.5,4,4,2,#VALUE!,#VALUE!,9,2013 9,58,70
117.4,1,1,4.2,4.7,16,16,13,#VALUE!,#VALUE!,9,2013 9,58,360
415,1,1,4.2,8,4,4,3.15,#VALUE!,#VALUE!,9,2013 9,58,
,2,2,4.2,11,43540,42.51953125,5,#VALUE!,#VALUE!,9,2013 9,58,
522,1,1,4.2,10,43473,42.4541015625,2,#VALUE!,#VALUE!,9,2013 9,58,250
184,1,1,4.2,5.5,4,4,5,#VALUE!,#VALUE!,9,2013 9,58,120
143.5,512,0.5,4.2,5,4,4,5,#VALUE!,#VALUE!,9,2013 9,58,110
121,2,2,4.2,5,43540,42.51953125,13,#VALUE!,#VALUE!,9,2013 9,58,420
115,512,0.5,4.2,4,4,4,5,#VALUE!,#VALUE!,9,2013 9,58,
143,2,2,4.2,5.1,43540,42.51953125,8,#VALUE!,#VALUE!,9,2013 9,58,370
213,2,2,4.2,5.9,43540,42.51953125,13,#VALUE!,#VALUE!,9,2013 9,58,430
158,2,2,4.2,5,32,32,13,#VALUE!,#VALUE!,9,2013 9,58,
110,256,0.25,4.2,3.5,512,0.5,5,#VALUE!,#VALUE!,9,2013 9,58,
135,1,1,4.2,4.8,16,16,8,#VALUE!,#VALUE!,9,2013 9,58,210
155,Err:502,Err:502,4.2,| -,Err:502,Err:502,8,#VALUE!,#VALUE!,9,2013 9,58,150
190,Err:502,Err:502,4.2,| -,Err:502,Err:502,8,#VALUE!,#VALUE!,9,2013 9,58,80
123.3,Err:502,Err:502,4.2,| -,Err:502,Err:502,5,#VALUE!,#VALUE!,9,2013 9,58,80
115,Err:502,Err:502,4.2,3.5,Err:502,Err:502,5,#VALUE!,#VALUE!,9,2013 9,58,
244.9,1,1,4.2,7,16,16,5,#VALUE!,#VALUE!,9,2013 9,58,130
328,1,1,4.2,7,43473,42.4541015625,5,#VALUE!,#VALUE!,9,2013 9,58,220
170,2,2,4.2,5,16,16,20.7,#VALUE!,#VALUE!,9,2013 9,58,330
,1,1,4.2,8,16,16,5,#VALUE!,#VALUE!,9,2013 9,58,170
120,Err:502,Err:502,4.2,4,4,4,5,#VALUE!,#VALUE!,9,2013 9,58,
150,1,1,4.2,4.7,Err:502,Err:502,8,#VALUE!,#VALUE!,9,2013 9,58,
560,1,1,4.2,10,43540,42.51953125,5,#VALUE!,#VALUE!,9,2013 9,58,190
177.6,2,2,4.2,6,8,8,13,#VALUE!,#VALUE!,9,2013 9,58,370
472.4,1,1,4.2,8,8,8,2,#VALUE!,#VALUE!,9,2013 9,58,120
350,1,1,4.2,8,16,16,5,#VALUE!,#VALUE!,9,2013 9,58,150
,2,2,4.2,5.2,16,16,13,#VALUE!,#VALUE!,9,2013 9,58,
,512,0.5,4.2,4.5,4,4,5,#VALUE!,#VALUE!,9,2013 9,58,90
,256,0.25,4.2,4,512,0.5,3.15,#VALUE!,#VALUE!,9,2013 9,58,50
130,1,1,4.2,4.5,8,8,5,#VALUE!,#VALUE!,9,2013 9,58,230
338,2,2,4.2,8.3,16,16,5,#VALUE!,#VALUE!,9,2013 9,58,300
145,2,2,4.3,5,43540,42.51953125,13,#VALUE!,#VALUE!,9,2013 9,58,730
145,2,2,4.3,5,43632,42.609375,13,#VALUE!,#VALUE!,9,2013 9,58,200
168,3,3,4.3,5.7,43540,42.51953125,13,#VALUE!,#VALUE!,9,2013 9,58,420
540,3,3,OS ,10,43540,42.51953125,8,#VALUE!,#VALUE!,9,2013 9,58,370
374,2,2,OS ,8.9,43540,42.51953125,8,#VALUE!,#VALUE!,9,2013 9,58,280
303,2,2,OS ,7,43540,42.51953125,1.3,#VALUE!,#VALUE!,9,2013 9,58,170
345,1,1,(Je,7,43473,42.4541015625,Err:502,#VALUE!,#VALUE!,9,2013 9,58,100
,1,1,4.1,4,4,4,5,#VALUE!,#VALUE!,1,2014 1,59,
131.9,1,1,4.1,4.6,4,4,8,#VALUE!,#VALUE!,1,2014 1,59,220
149,1,1,4.1,5,8,8,8,#VALUE!,#VALUE!,1,2014 1,59,220
159.9,1,1,4.2,4,4,4,5,#VALUE!,#VALUE!,1,2014 1,59,230
323,1,1,4.2,7,16,16,Err:502,#VALUE!,#VALUE!,1,2014 1,59,130
315,1,1,4.2,7,43473,42.4541015625,Err:502,#VALUE!,#VALUE!,1,2014 1,59,100
380,1,1,4.2,7.9,16,16,5,#VALUE!,#VALUE!,1,2014 1,59,130
150,512,0.5,4.2,5,4,4,5,#VALUE!,#VALUE!,1,2014 1,59,170
189,1,1,4.2,5.5,4,4,8,#VALUE!,#VALUE!,1,2014 1,59,140
325,1,1,4.2,8,4,4,2,#VALUE!,#VALUE!,1,2014 1,59,
285,1,1,4.2,7,4,4,2,#VALUE!,#VALUE!,1,2014 1,59,160
367,512,0.5,4.2,7.9,4,4,3.15,#VALUE!,#VALUE!,1,2014 1,59,
256.2,512,0.5,4.2,7,4,4,3.15,#VALUE!,#VALUE!,1,2014 1,59,
155,1,1,4.2,5,4,4,8,#VALUE!,#VALUE!,1,2014 1,59,120
174,512,0.5,4.2,5,4,4,3.15,#VALUE!,#VALUE!,1,2014 1,59,70
166,1,1,4.2,5.5,4,4,8,#VALUE!,#VALUE!,1,2014 1,59,130
135,1,1,4.2,4.8,16,16,8,#VALUE!,#VALUE!,1,2014 1,59,160
404,1,1,4.2,8,8,8,5,#VALUE!,#VALUE!,1,2014 1,59,360
109,1,1,4.2,4.7,4,4,8,#VALUE!,#VALUE!,1,2014 1,59,130
144,1,1,4.2,5,4,4,12,#VALUE!,#VALUE!,1,2014 1,59,140
,Err:502,Err:502,4.2,10,Err:502,Err:502,2,#VALUE!,#VALUE!,1,2014 1,59,
,512,0.5,4.2,3.9,4,4,5,#VALUE!,#VALUE!,1,2014 1,59,60
163.3,1,1,4.2,5,8,8,8,#VALUE!,#VALUE!,1,2014 1,59,140
180,1,1,4.2,6,4,4,8,#VALUE!,#VALUE!,1,2014 1,59,170
220,1,1,4.2,5.7,16,16,12,#VALUE!,#VALUE!,1,2014 1,59,180
322,1,1,4.2,7,8,8,2,#VALUE!,#VALUE!,1,2014 1,59,190
310,1,1,4.2,7,8,8,2,#VALUE!,#VALUE!,1,2014 1,59,150
163,1,1,4.2,5,43473,42.4541015625,5,#VALUE!,#VALUE!,1,2014 1,59,130
112,Err:502,Err:502,4.2,3.5,Err:502,Err:502,2,#VALUE!,#VALUE!,1,2014 1,59,40
122,Err:502,Err:502,4.2,4,Err:502,Err:502,2,#VALUE!,#VALUE!,1,2014 1,59,50
120,512,0.5,4.2,4,4,4,5,#VALUE!,#VALUE!,1,2014 1,59,80
,1,1,4.2,4.5,4,4,8,#VALUE!,#VALUE!,1,2014 1,59,120
133,2,2,4.2,5,43540,42.51953125,13,#VALUE!,#VALUE!,1,2014 1,59,210
114,1,1,4.2,4.7,4,4,8,#VALUE!,#VALUE!,1,2014 1,59,180
125,2,2,4.2,5,16,16,13.1,#VALUE!,#VALUE!,1,2014 1,59,290
,512,0.5,4.2,4.3,4,4,5,#VALUE!,#VALUE!,1,2014 1,59,130
,512,0.5,4.2,4,4,4,5,#VALUE!,#VALUE!,1,2014 1,59,
325,1,1,4.2,7,16,16,5,#VALUE!,#VALUE!,1,2014 1,59,180
140,512,0.5,4.2,4.5,4,4,5,#VALUE!,#VALUE!,1,2014 1,59,150
,512,0.5,4.2,4.4,4,4,2,#VALUE!,#VALUE!,1,2014 1,59,
143,1,1,4.2,5,16,16,13,#VALUE!,#VALUE!,1,2014 1,59,200
196,1,1,4.2,6,8,8,5,#VALUE!,#VALUE!,1,2014 1,59,130
116,256,0.25,4.2,3.5,512,0.5,2,#VALUE!,#VALUE!,1,2014 1,59,
,1,1,4.2,4.7,4,4,8,#VALUE!,#VALUE!,1,2014 1,59,170
,512,0.5,4.2,4.5,4,4,5,#VALUE!,#VALUE!,1,2014 1,59,100
128,1,1,4.2,4.7,4,4,8,#VALUE!,#VALUE!,1,2014 1,59,240
150,512,0.5,4.2,4.5,4,4,5,#VALUE!,#VALUE!,1,2014 1,59,
120,2,2,4.3,4.7,16,16,8,#VALUE!,#VALUE!,1,2014 1,59,300
126,1,1,4.3,4.7,Err:502,Err:502,13,#VALUE!,#VALUE!,1,2014 1,59,260
160,1,1,4.3,6,16,16,5,#VALUE!,#VALUE!,1,2014 1,59,270
350,1,1,4.3,7,Err:502,Err:502,3.15,#VALUE!,#VALUE!,1,2014 1,59,160
162.5,2,2,4.3,5.5,16,16,8,#VALUE!,#VALUE!,1,2014 1,59,410
283,2,2,4.3,4.8,8,8,16.3,#VALUE!,#VALUE!,1,2014 1,59,330
,1,1,4.3,5,8,8,8,#VALUE!,#VALUE!,1,2014 1,59,140
,1,1,4.3,5.7,8,8,8,#VALUE!,#VALUE!,1,2014 1,59,
150,2,2,4.3,5.5,16,16,13,#VALUE!,#VALUE!,1,2014 1,59,250
171.7,1,1,4.3,6,8,8,13,#VALUE!,#VALUE!,1,2014 1,59,230
162.5,2,2,4.3,5.5,16,16,8,#VALUE!,#VALUE!,1,2014 1,59,320
116,1,1,4.3,4,8,8,8,#VALUE!,#VALUE!,1,2014 1,59,210
122,512,0.5,4.3,4,4,4,3.15,#VALUE!,#VALUE!,1,2014 1,59,120
120,512,0.5,4.3,4,4,4,3.15,#VALUE!,#VALUE!,1,2014 1,59,140
162,2,2,4.3,5,32,32,20.7,#VALUE!,#VALUE!,1,2014 1,59,260
115,1,1,4.3,4,Err:502,Err:502,5,#VALUE!,#VALUE!,1,2014 1,59,130
196,2,2,4.3,6,43540,42.51953125,13,#VALUE!,#VALUE!,1,2014 1,59,200
196,2,2,4.3,6,43540,42.51953125,13,#VALUE!,#VALUE!,1,2014 1,59,250
145,2,2,4.3,5,43473,42.4541015625,8,#VALUE!,#VALUE!,1,2014 1,59,130
202,2,2,4.3,6.1,16,16,13,#VALUE!,#VALUE!,1,2014 1,59,330
137,2,2,4.3,4.3,16,16,20.7,#VALUE!,#VALUE!,1,2014 1,59,320
171.8,1,1,4.4,6,8,8,13,#VALUE!,#VALUE!,1,2014 1,59,280
168,1,1,4.4,5,4,4,8,#VALUE!,#VALUE!,1,2014 1,59,
753,3,3,4.4,12,Err:502,Err:502,8,#VALUE!,#VALUE!,1,2014 1,59,640
750,3,3,4.4,12,Err:502,Err:502,8,#VALUE!,#VALUE!,1,2014 1,59,540
740,3,3,4.4,12,Err:502,Err:502,8,#VALUE!,#VALUE!,1,2014 1,59,500
732,3,3,4.4,12,Err:502,Err:502,8,#VALUE!,#VALUE!,1,2014 1,59,470
477,2,2,4.4,10,43540,42.51953125,8,#VALUE!,#VALUE!,1,2014 1,59,420
469,2,2,4.4,10,43540,42.51953125,8,#VALUE!,#VALUE!,1,2014 1,59,360
335,2,2,4.4,8.4,43540,42.51953125,8,#VALUE!,#VALUE!,1,2014 1,59,420
331,2,2,4.4,8.4,43540,42.51953125,8,#VALUE!,#VALUE!,1,2014 1,59,290
753,3,3,4.4,12,Err:502,Err:502,8,#VALUE!,#VALUE!,1,2014 1,59,670
279,1,1,4.4,7,4,4,3,#VALUE!,#VALUE!,1,2014 1,59,190
,2,2,4.4,5,32,32,16,#VALUE!,#VALUE!,1,2014 1,59,240
154,2,2,4.4,5,43540,42.51953125,16,#VALUE!,#VALUE!,1,2014 1,59,350
154,3,3,4.4,5.5,32,32,13,#VALUE!,#VALUE!,1,2014 1,59,330
143,1,1,4.4,4.5,43473,42.4541015625,5,#VALUE!,#VALUE!,1,2014 1,59,140
730.2,3,3,4.2,12,Err:502,Err:502,8,#VALUE!,#VALUE!,1,2014 1,59,420
,512,0.5,4.2,3.5,256,0.25,2,#VALUE!,#VALUE!,10,2014 10,60,
153,1,1,4.4,4.5,8,8,8,#VALUE!,#VALUE!,10,2014 10,60,
508,1,1,4.4,10,16,16,5,#VALUE!,#VALUE!,10,2014 10,60,190
508,2,2,4.4,10,32,32,5,#VALUE!,#VALUE!,10,2014 10,60,230
109.3,512,0.5,4.4,4,4,4,5,#VALUE!,#VALUE!,10,2014 10,60,
156,1,1,4.4,5,8,8,5,#VALUE!,#VALUE!,10,2014 10,60,
,512,0.5,4.4,3.5,256,0.25,2,#VALUE!,#VALUE!,10,2014 10,60,
327,1,1,4.4,8,8,8,5,#VALUE!,#VALUE!,10,2014 10,60,
121.1,512,0.5,4.4,4,4,4,5,#VALUE!,#VALUE!,10,2014 10,60,60
97,1,1,4.4,4.8,16,16,8,#VALUE!,#VALUE!,10,2014 10,60,230
525,1,1,4.4,10,43473,42.4541015625,5,#VALUE!,#VALUE!,10,2014 10,60,200
148.8,1,1,4.4,4.5,8,8,5,#VALUE!,#VALUE!,10,2014 10,60,160
125,2,2,4.4,5,16,16,13,#VALUE!,#VALUE!,10,2014 10,60,
157,512,0.5,4.4,4.5,4,4,5,#VALUE!,#VALUE!,10,2014 10,60,
350,1,1,4.4,8,8,8,3.15,#VALUE!,#VALUE!,10,2014 10,60,
106,512,0.5,4.4,4,4,4,3.15,#VALUE!,#VALUE!,10,2014 10,60,70
250,1,1,4.4,6.9,8,8,5,#VALUE!,#VALUE!,10,2014 10,60,
,512,0.5,4.4,4,4,4,3.15,#VALUE!,#VALUE!,10,2014 10,60,
146,1,1,4.4,5,8,8,13,#VALUE!,#VALUE!,10,2014 10,60,
305,1,1,4.4,6.9,8,8,5,#VALUE!,#VALUE!,10,2014 10,60,140
146,1,1,4.4,4.7,8,8,8,#VALUE!,#VALUE!,10,2014 10,60,240
155,1,1,4.4,5.5,16,16,13,#VALUE!,#VALUE!,10,2014 10,60,260
156,1,1,4.4,5,16,16,8,#VALUE!,#VALUE!,10,2014 10,60,100
160,1,1,4.4,5,8,8,8,#VALUE!,#VALUE!,10,2014 10,60,100
175,1,1,4.4,5.5,8,8,8,#VALUE!,#VALUE!,10,2014 10,60,210
130,512,0.5,4.4,4,4,4,5,#VALUE!,#VALUE!,10,2014 10,60,70
948,2,2,4.4,13,32,32,8,#VALUE!,#VALUE!,10,2014 10,60,410
122,512,0.5,4.4,4,4,4,2,#VALUE!,#VALUE!,10,2014 10,60,
117,1,1,4.4,4,8,8,5,#VALUE!,#VALUE!,10,2014 10,60,90
145,2,2,4.4,5.1,43540,42.51953125,16,#VALUE!,#VALUE!,10,2014 10,60,380
152,1,1,4.4,5,8,8,8,#VALUE!,#VALUE!,10,2014 10,60,150
130,256,0.25,4.4,3.5,512,0.5,2,#VALUE!,#VALUE!,10,2014 10,60,
140,1,1,4.4,4.7,8,8,8,#VALUE!,#VALUE!,10,2014 10,60,
193,2,2,4.4,4.7,64,64,13,#VALUE!,#VALUE!,10,2014 10,60,5440
159,512,0.5,4.4,5,4,4,8,#VALUE!,#VALUE!,10,2014 10,60,110
157,1,1,4.4,5.5,4,4,8,#VALUE!,#VALUE!,10,2014 10,60,
157,512,0.5,4.4,5.5,4,4,8,#VALUE!,#VALUE!,10,2014 10,60,
,1,1,4.4,5,8,8,13,#VALUE!,#VALUE!,10,2014 10,60,150
180,1,1,4.4,5,8,8,13,#VALUE!,#VALUE!,10,2014 10,60,
180,1,1,4.4,5,8,8,13,#VALUE!,#VALUE!,10,2014 10,60,
110,512,0.5,4.4,3.5,4,4,2,#VALUE!,#VALUE!,10,2014 10,60,
171.8,1,1,4.4,6,8,8,8,#VALUE!,#VALUE!,10,2014 10,60,
165,2,2,4.4,5.5,8,8,13,#VALUE!,#VALUE!,10,2014 10,60,200
619,2,2,4.4,10,16,16,8,#VALUE!,#VALUE!,10,2014 10,60,300
419,2,2,4.4,8,16,16,8,#VALUE!,#VALUE!,10,2014 10,60,230
,1,1,4.4,4.5,8,8,5,#VALUE!,#VALUE!,10,2014 10,60,80
305,2,2,4.4,8.4,43540,42.51953125,8,#VALUE!,#VALUE!,10,2014 10,60,250
149,3,3,4.4,5.5,32,32,13,#VALUE!,#VALUE!,10,2014 10,60,250
160,1,1,4.4,5,8,8,8,#VALUE!,#VALUE!,10,2014 10,60,150
142,2,2,4.4,5,16,16,16,#VALUE!,#VALUE!,10,2014 10,60,200
182,2,2,4.4,5.9,32,32,13,#VALUE!,#VALUE!,10,2014 10,60,250
158,3,3,4.4,5.5,43540,42.51953125,20.7,#VALUE!,#VALUE!,10,2014 10,60,400
155,2,2,4.4,5.2,16,16,13,#VALUE!,#VALUE!,10,2014 10,60,400
192,2,2,4.4,5.5,32,32,16,#VALUE!,#VALUE!,10,2014 10,60,550
123,2,2,4.4,5,16,16,13,#VALUE!,#VALUE!,10,2014 10,60,260
123,2,2,4.4,5,16,16,13,#VALUE!,#VALUE!,10,2014 10,60,290
110.3,1,1,4.4,4.5,16,16,8,#VALUE!,#VALUE!,10,2014 10,60,230
170.6,3,3,4.4,5.2,32,32,20.7,#VALUE!,#VALUE!,10,2014 10,60,370
169,3,3,4.4,5.2,Err:502,Err:502,21,#VALUE!,#VALUE!,10,2014 10,60,290
160,2,2,4.4,5,16,16,Err:502,#VALUE!,#VALUE!,10,2014 10,60,260
154,2,2,4.4,5.2,16,16,13,#VALUE!,#VALUE!,10,2014 10,60,380
110.3,1,1,4.4,4.5,16,16,8,#VALUE!,#VALUE!,10,2014 10,60,190
175,3,3,5,5.7,16,16,16,#VALUE!,#VALUE!,10,2014 10,60,500
425,2,2,5,8.9,16,16,8,#VALUE!,#VALUE!,10,2014 10,60,300
184,3,3,4.3,5.9,Err:502,Err:502,13,#VALUE!,#VALUE!,10,2014 10,60,420
145,1,1,4.4,4.5,4,4,5,#VALUE!,#VALUE!,11,2014 11,61,
122,512,0.5,4.4,4,4,4,5,#VALUE!,#VALUE!,11,2014 11,61,80
139.2,2,2,4.4,4.7,16,16,16,#VALUE!,#VALUE!,11,2014 11,61,300
160,1,1,4.4,5,Err:502,Err:502,8,#VALUE!,#VALUE!,11,2014 11,61,100
299,1,1,4.4,7,8,8,5,#VALUE!,#VALUE!,11,2014 11,61,130
121,256,0.25,4.4,4,512,0.5,2,#VALUE!,#VALUE!,11,2014 11,61,
121,512,0.5,4.4,4,4,4,3.15,#VALUE!,#VALUE!,11,2014 11,61,
143.8,1,1,4.4,5.5,16,16,8,#VALUE!,#VALUE!,11,2014 11,61,
158,1,1,4.4,5,8,8,13,#VALUE!,#VALUE!,11,2014 11,61,
180.3,1,1,4.4,5,8,8,8,#VALUE!,#VALUE!,11,2014 11,61,170
124.5,1,1,4.4,5,8,8,8,#VALUE!,#VALUE!,11,2014 11,61,
160,1,1,4.4,6,16,16,8,#VALUE!,#VALUE!,11,2014 11,61,200
160,1,1,4.4,5,8,8,8,#VALUE!,#VALUE!,11,2014 11,61,
200,2,2,4.4,4.5,16,16,8,#VALUE!,#VALUE!,11,2014 11,61,320
173,1,1,4.4,5.5,8,8,13,#VALUE!,#VALUE!,11,2014 11,61,160
,1,1,4.4,5,8,8,8,#VALUE!,#VALUE!,11,2014 11,61,130
153.7,1,1,4.4,4.5,4,4,8,#VALUE!,#VALUE!,11,2014 11,61,100
154,512,0.5,4.4,5,4,4,8,#VALUE!,#VALUE!,11,2014 11,61,
135,1,1,4.4,5,8,8,8,#VALUE!,#VALUE!,11,2014 11,61,150
148,1,1,4.4,5.5,4,4,8,#VALUE!,#VALUE!,11,2014 11,61,120
155,1,1,4.4,5,8,8,8,#VALUE!,#VALUE!,11,2014 11,61,140
172,1,1,4.4,6,8,8,13,#VALUE!,#VALUE!,11,2014 11,61,
,1,1,4.4,4.5,8,8,8,#VALUE!,#VALUE!,11,2014 11,61,90
,1,1,4.4,4.7,8,8,8,#VALUE!,#VALUE!,11,2014 11,61,100
137,1.5,1.5,4.4,4.5,16,16,5,#VALUE!,#VALUE!,11,2014 11,61,180
290,1,1,4.4,4,16,16,8,#VALUE!,#VALUE!,11,2014 11,61,700
270,1,1,4.4,2.6,8,8,5,#VALUE!,#VALUE!,11,2014 11,61,490
88.5,256,0.25,4.4,3.5,512,0.5,2,#VALUE!,#VALUE!,11,2014 11,61,
145,512,0.5,4.4,4.5,4,4,5,#VALUE!,#VALUE!,11,2014 11,61,
129,Err:502,Err:502,4.4,5,43540,42.51953125,13,#VALUE!,#VALUE!,11,2014 11,61,260
130,1,1,4.4,4.5,8,8,5,#VALUE!,#VALUE!,11,2014 11,61,150
176,3,3,5,5.2,64,64,21,#VALUE!,#VALUE!,11,2014 11,61,300
318,2,2,5.1,7.9,32,32,8,#VALUE!,#VALUE!,11,2014 11,61,320
146.9,1,1,4.2,4.7,16,16,8,#VALUE!,#VALUE!,11,2014 11,61,
120,2,2,4.2,5.5,16,16,13,#VALUE!,#VALUE!,12,2014 12,62,180
156,1,1,4.4,4.7,8,8,8,#VALUE!,#VALUE!,12,2014 12,62,100
140,2,2,4.4,5,43473,42.4541015625,8,#VALUE!,#VALUE!,12,2014 12,62,80
150,512,0.5,4.4,4.5,4,4,5,#VALUE!,#VALUE!,12,2014 12,62,80
130,512,0.5,4.4,3.5,4,4,2,#VALUE!,#VALUE!,12,2014 12,62,130
173,1,1,4.4,6,8,8,8,#VALUE!,#VALUE!,12,2014 12,62,200
185,3,3,4.4,6,64,64,13,#VALUE!,#VALUE!,12,2014 12,62,500
130,2,2,4.4,5,16,16,13,#VALUE!,#VALUE!,12,2014 12,62,330
150,2,2,4.4,5,8,8,8,#VALUE!,#VALUE!,12,2014 12,62,
150,1,1,4.4,4.5,8,8,5,#VALUE!,#VALUE!,12,2014 12,62,140
177,2,2,4.4,6,16,16,13,#VALUE!,#VALUE!,12,2014 12,62,210
164,1,1,4.4,5,8,8,13,#VALUE!,#VALUE!,12,2014 12,62,150
137,512,0.5,4.4,4.5,4,4,5,#VALUE!,#VALUE!,12,2014 12,62,
174,1,1,4.4,5,8,8,10,#VALUE!,#VALUE!,12,2014 12,62,130
128,1,1,4.4,5,16,16,8,#VALUE!,#VALUE!,12,2014 12,62,80
170,1,1,4.4,6,8,8,13,#VALUE!,#VALUE!,12,2014 12,62,160
,512,0.5,4.4,4,4,4,2,#VALUE!,#VALUE!,12,2014 12,62,60
,2,2,4.4,4.7,16,16,13,#VALUE!,#VALUE!,12,2014 12,62,240
156,1,1,4.4,6,16,16,8,#VALUE!,#VALUE!,12,2014 12,62,
,1,1,4.4,4.5,8,8,8,#VALUE!,#VALUE!,12,2014 12,62,110
